client_id	round	val_accuracy	val_f1_score	val_loss	val_precision	val_recall
13	26	0.7934990439770554	0.8828633405639913	0.4968406851970471	0.7996070726915521	0.9854721549636803
11	26	0.7696737044145874	0.8654708520179372	0.526069627075186	0.7829614604462475	0.9674185463659147
15	26	0.6538461538461539	0.7877358490566038	0.6505705257650451	0.6613861386138614	0.9737609329446064
12	26	0.6640776699029126	0.7933094384707288	0.5916154564245004	0.6761710794297352	0.9595375722543352
9	26	0.6793168880455408	0.8064146620847652	0.602924675421036	0.683495145631068	0.9832402234636871
3	27	0.7177570093457943	0.8331491712707182	0.6052681542921317	0.7208413001912046	0.9869109947643979
9	27	0.683111954459203	0.8091428571428572	0.6029164845334242	0.6847195357833655	0.9888268156424581
12	27	0.6640776699029126	0.7942925089179548	0.5917726070785514	0.6747474747474748	0.9653179190751445
5	27	0.7416829745596869	0.8486238532110092	0.508887390767208	0.7370517928286853	1.0
7	27	0.8131021194605009	0.8883774453394706	0.45582773606169086	0.8109243697478992	0.9821882951653944
11	28	0.7658349328214972	0.8629213483146068	0.5281415808735855	0.7820773930753564	0.9624060150375939
14	28	0.7514792899408284	0.8548387096774194	0.571011960682922	0.7571428571428571	0.9814814814814815
4	28	0.6803118908382066	0.8024096385542169	0.6110765587989707	0.6809815950920245	0.9765395894428153
15	28	0.6576923076923077	0.789598108747045	0.6486080771727705	0.6640159045725647	0.9737609329446064
8	28	0.7224334600760456	0.835214446952596	0.575985204226165	0.7297830374753451	0.9762532981530343
4	29	0.6803118908382066	0.8024096385542169	0.6110765587989707	0.6809815950920245	0.9765395894428153
10	29	0.7168784029038112	0.8304347826086956	0.5796038736914244	0.7262357414448669	0.9695431472081218
1	29	0.9290060851926978	0.9565217391304348	0.21243439872224873	0.9232613908872902	0.9922680412371134
8	29	0.7224334600760456	0.835214446952596	0.575985204226165	0.7297830374753451	0.9762532981530343
2	29	0.7005988023952096	0.8218527315914489	0.6192229323116089	0.7090163934426229	0.9774011299435028
12	30	0.6563106796116505	0.7880239520958083	0.5978361508582626	0.6728016359918201	0.9508670520231214
8	30	0.7224334600760456	0.834841628959276	0.5822373467989324	0.7306930693069307	0.9736147757255936
9	30	0.6774193548387096	0.8045977011494253	0.6161298835587888	0.68359375	0.9776536312849162
13	30	0.7992351816443595	0.8859934853420195	0.5004331006398128	0.8031496062992126	0.9878934624697336
1	30	0.9269776876267748	0.9551122194513716	0.26463493771849245	0.9251207729468599	0.9871134020618557
12	31	0.6640776699029126	0.7933094384707288	0.5978750515389984	0.6761710794297352	0.9595375722543352
5	31	0.7475538160469667	0.8515535097813579	0.5709179315578194	0.7414829659318637	1.0
14	31	0.73767258382643	0.8444444444444444	0.5950355519507851	0.7568134171907757	0.955026455026455
13	31	0.7877629063097514	0.8784227820372399	0.5208966566658276	0.802	0.9709443099273608
8	31	0.7053231939163498	0.8224513172966781	0.5860849281702128	0.7267206477732794	0.9472295514511874
9	32	0.6793168880455408	0.8050749711649365	0.6247337704350368	0.6856581532416502	0.9748603351955307
2	32	0.6926147704590818	0.8149038461538461	0.6391101729661322	0.7092050209205021	0.9576271186440678
3	32	0.7308411214953271	0.8396436525612472	0.6104755531742204	0.7306201550387597	0.9869109947643979
15	32	0.6538461538461539	0.7862232779097387	0.663591601800523	0.6633266533066132	0.9650145772594753
12	32	0.6699029126213593	0.7961630695443646	0.59625301410999	0.680327868852459	0.9595375722543352
1	33	0.9290060851926978	0.9563046192259675	0.25224535235938733	0.927360774818402	0.9871134020618557
13	33	0.7915869980879541	0.8803512623490669	0.5152068418305659	0.8052208835341366	0.9709443099273608
7	33	0.7649325626204239	0.8571428571428571	0.4805876911877089	0.7939262472885033	0.9312977099236641
12	33	0.6699029126213593	0.7961630695443646	0.59625301410999	0.680327868852459	0.9595375722543352
10	33	0.7023593466424682	0.8189845474613686	0.6073820948680037	0.724609375	0.9416243654822335
8	34	0.7186311787072244	0.8275058275058275	0.5887366192575509	0.7411273486430062	0.9366754617414248
1	34	0.9371196754563894	0.9611041405269761	0.24083641798361846	0.9364303178484108	0.9871134020618557
6	34	0.7087576374745418	0.8236744759556104	0.6495637528798114	0.7245119305856833	0.9542857142857143
7	34	0.7495183044315993	0.8459715639810427	0.5111768876625945	0.7915742793791575	0.9083969465648855
15	34	0.6596153846153846	0.7880239520958083	0.6660386599841943	0.6686991869918699	0.9591836734693877
5	35	0.7495107632093934	0.851508120649652	0.5829952102209807	0.7459349593495935	0.9918918918918919
1	35	0.9371196754563894	0.9609079445145019	0.2373099559503735	0.9407407407407408	0.9819587628865979
14	35	0.7455621301775148	0.8469750889679716	0.6114914772985026	0.7677419354838709	0.9444444444444444
3	35	0.7177570093457943	0.832408435072142	0.6147399640905752	0.7225433526011561	0.981675392670157
8	35	0.7262357414448669	0.8317757009345794	0.5925569084432307	0.7463312368972747	0.9393139841688655
2	36	0.6666666666666666	0.7950920245398773	0.653500895074991	0.702819956616052	0.9152542372881356
13	36	0.7437858508604207	0.8504464285714286	0.554906274806232	0.7888198757763976	0.9225181598062954
11	36	0.7197696737044146	0.8298368298368298	0.5483075120944069	0.775599128540305	0.8922305764411027
4	36	0.672514619883041	0.7925925925925926	0.6328441474339419	0.6844349680170576	0.9413489736070382
6	36	0.6537678207739308	0.7858942065491183	0.6675738163967169	0.7027027027027027	0.8914285714285715
14	37	0.7041420118343196	0.8184019370460048	0.6103528291697733	0.7544642857142857	0.8941798941798942
10	37	0.6660617059891107	0.7923250564334086	0.6228067773013524	0.7134146341463414	0.8908629441624365
12	37	0.654368932038835	0.7797029702970297	0.5940570216356935	0.6818181818181818	0.9104046242774566
3	37	0.7065420560747664	0.8249721293199554	0.6188628910467412	0.7184466019417476	0.9685863874345549
2	37	0.6666666666666666	0.7950920245398773	0.653500895074991	0.702819956616052	0.9152542372881356
2	38	0.6666666666666666	0.7950920245398773	0.653500895074991	0.702819956616052	0.9152542372881356
4	38	0.672514619883041	0.7925925925925926	0.6328441474339419	0.6844349680170576	0.9413489736070382
12	38	0.654368932038835	0.7797029702970297	0.5940570216356935	0.6818181818181818	0.9104046242774566
11	38	0.7197696737044146	0.8298368298368298	0.5483075120944069	0.775599128540305	0.8922305764411027
10	38	0.6660617059891107	0.7923250564334086	0.6228067773013524	0.7134146341463414	0.8908629441624365
15	39	0.6423076923076924	0.7780429594272077	0.6707199141047575	0.6585858585858586	0.9504373177842566
2	39	0.6666666666666666	0.7950920245398773	0.653500895074991	0.702819956616052	0.9152542372881356
8	39	0.6749049429657795	0.7956989247311828	0.5982251070381921	0.7270742358078602	0.8786279683377308
7	39	0.7302504816955684	0.833729216152019	0.5197848423418163	0.7817371937639198	0.8931297709923665
14	39	0.7041420118343196	0.8184019370460048	0.6103528291697733	0.7544642857142857	0.8941798941798942
5	40	0.735812133072407	0.8421052631578947	0.58681420713768	0.7422680412371134	0.972972972972973
4	40	0.672514619883041	0.7925925925925926	0.6328441474339419	0.6844349680170576	0.9413489736070382
8	40	0.6749049429657795	0.7956989247311828	0.5982251070381921	0.7270742358078602	0.8786279683377308
14	40	0.7041420118343196	0.8184019370460048	0.6103528291697733	0.7544642857142857	0.8941798941798942
2	40	0.6666666666666666	0.7950920245398773	0.653500895074991	0.702819956616052	0.9152542372881356
10	41	0.6660617059891107	0.7923250564334086	0.6228067773013524	0.7134146341463414	0.8908629441624365
5	41	0.735812133072407	0.8421052631578947	0.58681420713768	0.7422680412371134	0.972972972972973
12	41	0.654368932038835	0.7797029702970297	0.5940570216356935	0.6818181818181818	0.9104046242774566
6	41	0.6537678207739308	0.7858942065491183	0.6675738163967169	0.7027027027027027	0.8914285714285715
14	41	0.7041420118343196	0.8184019370460048	0.6103528291697733	0.7544642857142857	0.8941798941798942
14	42	0.7041420118343196	0.8184019370460048	0.6103528291697733	0.7544642857142857	0.8941798941798942
