client_id	round	val_accuracy	val_f1_score	val_precision	val_recall
5	31	0.7475538160469667	0.8515535097813579	0.7414829659318637	1.0
8	31	0.7053231939163498	0.8224513172966781	0.7267206477732794	0.9472295514511874
12	31	0.6640776699029126	0.7933094384707288	0.6761710794297352	0.9595375722543352
14	31	0.73767258382643	0.8444444444444444	0.7568134171907757	0.955026455026455
15	32	0.6538461538461539	0.7862232779097387	0.6633266533066132	0.9650145772594753
9	32	0.6793168880455408	0.8050749711649365	0.6856581532416502	0.9748603351955307
12	32	0.6699029126213593	0.7961630695443646	0.680327868852459	0.9595375722543352
3	32	0.7308411214953271	0.8396436525612472	0.7306201550387597	0.9869109947643979
2	32	0.6926147704590818	0.8149038461538461	0.7092050209205021	0.9576271186440678
7	33	0.7649325626204239	0.8571428571428571	0.7939262472885033	0.9312977099236641
12	33	0.6699029126213593	0.7961630695443646	0.680327868852459	0.9595375722543352
10	33	0.7023593466424682	0.8189845474613686	0.724609375	0.9416243654822335
1	33	0.9290060851926978	0.9563046192259675	0.927360774818402	0.9871134020618557
13	33	0.7915869980879541	0.8803512623490669	0.8052208835341366	0.9709443099273608
8	34	0.7186311787072244	0.8275058275058275	0.7411273486430062	0.9366754617414248
1	34	0.9371196754563894	0.9611041405269761	0.9364303178484108	0.9871134020618557
15	34	0.6596153846153846	0.7880239520958083	0.6686991869918699	0.9591836734693877
7	34	0.7495183044315993	0.8459715639810427	0.7915742793791575	0.9083969465648855
6	34	0.7087576374745418	0.8236744759556104	0.7245119305856833	0.9542857142857143
5	35	0.7495107632093934	0.851508120649652	0.7459349593495935	0.9918918918918919
3	35	0.7177570093457943	0.832408435072142	0.7225433526011561	0.981675392670157
1	35	0.9371196754563894	0.9609079445145019	0.9407407407407408	0.9819587628865979
14	35	0.7455621301775148	0.8469750889679716	0.7677419354838709	0.9444444444444444
8	35	0.7262357414448669	0.8317757009345794	0.7463312368972747	0.9393139841688655
11	36	0.7197696737044146	0.8298368298368298	0.775599128540305	0.8922305764411027
13	36	0.7437858508604207	0.8504464285714286	0.7888198757763976	0.9225181598062954
4	36	0.672514619883041	0.7925925925925926	0.6844349680170576	0.9413489736070382
6	36	0.6537678207739308	0.7858942065491183	0.7027027027027027	0.8914285714285715
2	36	0.6666666666666666	0.7950920245398773	0.702819956616052	0.9152542372881356
3	37	0.7065420560747664	0.8249721293199554	0.7184466019417476	0.9685863874345549
10	37	0.6660617059891107	0.7923250564334086	0.7134146341463414	0.8908629441624365
2	37	0.6666666666666666	0.7950920245398773	0.702819956616052	0.9152542372881356
12	37	0.654368932038835	0.7797029702970297	0.6818181818181818	0.9104046242774566
14	37	0.7041420118343196	0.8184019370460048	0.7544642857142857	0.8941798941798942
10	38	0.6660617059891107	0.7923250564334086	0.7134146341463414	0.8908629441624365
4	38	0.672514619883041	0.7925925925925926	0.6844349680170576	0.9413489736070382
2	38	0.6666666666666666	0.7950920245398773	0.702819956616052	0.9152542372881356
12	38	0.654368932038835	0.7797029702970297	0.6818181818181818	0.9104046242774566
11	38	0.7197696737044146	0.8298368298368298	0.775599128540305	0.8922305764411027
2	39	0.6666666666666666	0.7950920245398773	0.702819956616052	0.9152542372881356
7	39	0.7302504816955684	0.833729216152019	0.7817371937639198	0.8931297709923665
14	39	0.7041420118343196	0.8184019370460048	0.7544642857142857	0.8941798941798942
8	39	0.6749049429657795	0.7956989247311828	0.7270742358078602	0.8786279683377308
15	39	0.6423076923076924	0.7780429594272077	0.6585858585858586	0.9504373177842566
8	40	0.6749049429657795	0.7956989247311828	0.7270742358078602	0.8786279683377308
5	40	0.735812133072407	0.8421052631578947	0.7422680412371134	0.972972972972973
4	40	0.672514619883041	0.7925925925925926	0.6844349680170576	0.9413489736070382
14	40	0.7041420118343196	0.8184019370460048	0.7544642857142857	0.8941798941798942
2	40	0.6666666666666666	0.7950920245398773	0.702819956616052	0.9152542372881356
14	41	0.7041420118343196	0.8184019370460048	0.7544642857142857	0.8941798941798942
6	41	0.6537678207739308	0.7858942065491183	0.7027027027027027	0.8914285714285715
5	41	0.735812133072407	0.8421052631578947	0.7422680412371134	0.972972972972973
12	41	0.654368932038835	0.7797029702970297	0.6818181818181818	0.9104046242774566
10	41	0.6660617059891107	0.7923250564334086	0.7134146341463414	0.8908629441624365
14	42	0.7041420118343196	0.8184019370460048	0.7544642857142857	0.8941798941798942
12	42	0.654368932038835	0.7797029702970297	0.6818181818181818	0.9104046242774566
5	42	0.735812133072407	0.8421052631578947	0.7422680412371134	0.972972972972973
4	42	0.672514619883041	0.7925925925925926	0.6844349680170576	0.9413489736070382
7	42	0.7302504816955684	0.833729216152019	0.7817371937639198	0.8931297709923665
15	43	0.6423076923076924	0.7780429594272077	0.6585858585858586	0.9504373177842566
4	43	0.672514619883041	0.7925925925925926	0.6844349680170576	0.9413489736070382
2	43	0.6666666666666666	0.7950920245398773	0.702819956616052	0.9152542372881356
5	43	0.735812133072407	0.8421052631578947	0.7422680412371134	0.972972972972973
13	43	0.7437858508604207	0.8504464285714286	0.7888198757763976	0.9225181598062954
